account_id,district_id,frequency,date,dateYear
1663,55,ONCE A MONTH,1996/11/2 0:00,1996
255,68,ONCE A MONTH,1996/11/3 0:00,1996
2193,44,ONCE A MONTH,1996/11/3 0:00,1996
9455,73,ONCE A MONTH,1996/11/3 0:00,1996
2130,46,ONCE A MONTH,1996/11/4 0:00,1996
714,23,ONCE A MONTH,1996/11/4 0:00,1996
3615,46,ONCE A MONTH,1996/11/5 0:00,1996
1324,42,ONCE A MONTH,1996/11/5 0:00,1996
431,18,ONCE A MONTH,1996/11/5 0:00,1996
11328,54,ONCE A MONTH,1996/11/5 0:00,1996
3626,51,ONCE A MONTH,1996/11/5 0:00,1996
1899,26,ONCE A MONTH,1996/11/5 0:00,1996
91,17,ONCE A MONTH,1996/11/6 0:00,1996
4753,1,ONCE A MONTH,1996/11/7 0:00,1996
9528,19,ONCE A MONTH,1996/11/7 0:00,1996
9333,36,ONCE A MONTH,1996/11/8 0:00,1996
2107,70,ONCE A MONTH,1996/11/9 0:00,1996
3224,55,ONCE A MONTH,1996/11/10 0:00,1996
829,59,ONCE A MONTH,1996/11/10 0:00,1996
511,14,ONCE A MONTH,1996/11/10 0:00,1996
3560,57,ONCE A MONTH,1996/11/10 0:00,1996
1555,34,ONCE A MONTH,1996/11/10 0:00,1996
2160,72,ONCE A MONTH,1996/11/10 0:00,1996
4383,73,ONCE A MONTH,1996/11/10 0:00,1996
2517,55,AFTER DEAL,1996/11/10 0:00,1996
3819,69,ONCE A MONTH,1996/11/11 0:00,1996
6157,34,ONCE A MONTH,1996/11/11 0:00,1996
1326,52,ONCE A MONTH,1996/11/11 0:00,1996
4286,43,ONCE A MONTH,1996/11/11 0:00,1996
3498,31,ONCE A MONTH,1996/11/12 0:00,1996
2258,3,ONCE A MONTH,1996/11/12 0:00,1996
3177,74,ONCE A MONTH,1996/11/12 0:00,1996
1638,6,ONCE A WEEK,1996/11/12 0:00,1996
3589,5,ONCE A MONTH,1996/11/13 0:00,1996
2967,38,ONCE A MONTH,1996/11/13 0:00,1996
3437,1,ONCE A MONTH,1996/11/13 0:00,1996
4102,60,ONCE A MONTH,1996/11/13 0:00,1996
2032,36,ONCE A MONTH,1996/11/14 0:00,1996
570,3,ONCE A MONTH,1996/11/14 0:00,1996
993,6,ONCE A MONTH,1996/11/14 0:00,1996
3884,1,ONCE A MONTH,1996/11/14 0:00,1996
3765,32,ONCE A MONTH,1996/11/14 0:00,1996
2385,60,ONCE A MONTH,1996/11/15 0:00,1996
63,22,ONCE A MONTH,1996/11/16 0:00,1996
1991,1,ONCE A MONTH,1996/11/16 0:00,1996
3291,45,ONCE A MONTH,1996/11/16 0:00,1996
3376,58,ONCE A MONTH,1996/11/17 0:00,1996
1260,5,ONCE A MONTH,1996/11/17 0:00,1996
1021,42,ONCE A MONTH,1996/11/17 0:00,1996
48,21,ONCE A MONTH,1996/11/17 0:00,1996
4069,38,ONCE A MONTH,1996/11/17 0:00,1996
3564,14,ONCE A MONTH,1996/11/17 0:00,1996
1320,58,ONCE A MONTH,1996/11/18 0:00,1996
530,54,ONCE A MONTH,1996/11/19 0:00,1996
508,74,ONCE A MONTH,1996/11/19 0:00,1996
341,28,ONCE A MONTH,1996/11/19 0:00,1996
3256,40,ONCE A MONTH,1996/11/19 0:00,1996
4033,57,ONCE A MONTH,1996/11/19 0:00,1996
5878,76,ONCE A MONTH,1996/11/19 0:00,1996
77,63,ONCE A MONTH,1996/11/19 0:00,1996
1546,15,ONCE A MONTH,1996/11/20 0:00,1996
2826,35,ONCE A MONTH,1996/11/20 0:00,1996
797,57,ONCE A MONTH,1996/11/20 0:00,1996
513,58,ONCE A MONTH,1996/11/21 0:00,1996
1549,21,ONCE A MONTH,1996/11/21 0:00,1996
3093,16,ONCE A MONTH,1996/11/21 0:00,1996
10905,32,ONCE A MONTH,1996/11/21 0:00,1996
2234,3,ONCE A MONTH,1996/11/21 0:00,1996
2285,36,ONCE A MONTH,1996/11/21 0:00,1996
3809,1,ONCE A MONTH,1996/11/21 0:00,1996
3517,26,ONCE A MONTH,1996/11/22 0:00,1996
2264,41,ONCE A MONTH,1996/11/22 0:00,1996
8688,66,ONCE A MONTH,1996/11/22 0:00,1996
546,8,ONCE A MONTH,1996/11/23 0:00,1996
3862,1,ONCE A MONTH,1996/11/23 0:00,1996
2898,54,ONCE A MONTH,1996/11/23 0:00,1996
3282,1,ONCE A MONTH,1996/11/24 0:00,1996
330,42,ONCE A MONTH,1996/11/24 0:00,1996
1242,74,AFTER DEAL,1996/11/24 0:00,1996
1393,1,ONCE A MONTH,1996/11/24 0:00,1996
2303,41,ONCE A MONTH,1996/11/24 0:00,1996
3708,64,ONCE A MONTH,1996/11/24 0:00,1996
209,37,ONCE A MONTH,1996/11/24 0:00,1996
8094,67,ONCE A MONTH,1996/11/24 0:00,1996
2601,70,ONCE A MONTH,1996/11/24 0:00,1996
7,60,ONCE A MONTH,1996/11/24 0:00,1996
1347,8,ONCE A MONTH,1996/11/24 0:00,1996
8523,54,ONCE A MONTH,1996/11/25 0:00,1996
2398,70,ONCE A MONTH,1996/11/25 0:00,1996
1712,44,ONCE A MONTH,1996/11/25 0:00,1996
1943,9,ONCE A MONTH,1996/11/26 0:00,1996
2090,40,ONCE A MONTH,1996/11/26 0:00,1996
2636,18,ONCE A MONTH,1996/11/26 0:00,1996
14,47,ONCE A MONTH,1996/11/27 0:00,1996
549,5,ONCE A MONTH,1996/11/27 0:00,1996
143,21,ONCE A MONTH,1996/11/27 0:00,1996
79,3,ONCE A MONTH,1996/11/29 0:00,1996
3799,74,ONCE A MONTH,1996/11/29 0:00,1996
1460,54,ONCE A MONTH,1996/11/29 0:00,1996
7745,2,ONCE A MONTH,1996/11/29 0:00,1996
1435,1,ONCE A MONTH,1996/12/1 0:00,1996
3507,9,ONCE A MONTH,1996/12/1 0:00,1996
712,72,ONCE A MONTH,1996/12/1 0:00,1996
10280,69,ONCE A MONTH,1996/12/1 0:00,1996
1754,52,ONCE A MONTH,1996/12/1 0:00,1996
805,10,ONCE A MONTH,1996/12/2 0:00,1996
3377,74,ONCE A MONTH,1996/12/2 0:00,1996
1296,50,ONCE A MONTH,1996/12/2 0:00,1996
2916,6,ONCE A MONTH,1996/12/3 0:00,1996
3018,34,ONCE A MONTH,1996/12/3 0:00,1996
249,28,ONCE A MONTH,1996/12/3 0:00,1996
3602,18,ONCE A MONTH,1996/12/3 0:00,1996
3856,45,ONCE A MONTH,1996/12/3 0:00,1996
2544,38,ONCE A MONTH,1996/12/4 0:00,1996
599,54,ONCE A MONTH,1996/12/4 0:00,1996
2590,47,ONCE A MONTH,1996/12/4 0:00,1996
2589,10,ONCE A MONTH,1996/12/4 0:00,1996
2545,1,ONCE A MONTH,1996/12/4 0:00,1996
1735,42,ONCE A MONTH,1996/12/4 0:00,1996
3312,30,ONCE A MONTH,1996/12/4 0:00,1996
2060,13,ONCE A MONTH,1996/12/5 0:00,1996
2115,8,ONCE A MONTH,1996/12/5 0:00,1996
24,74,ONCE A MONTH,1996/12/5 0:00,1996
1083,45,ONCE A MONTH,1996/12/6 0:00,1996
2286,70,ONCE A MONTH,1996/12/6 0:00,1996
7176,1,ONCE A MONTH,1996/12/7 0:00,1996
8225,50,ONCE A MONTH,1996/12/7 0:00,1996
664,1,ONCE A MONTH,1996/12/8 0:00,1996
5133,68,ONCE A WEEK,1996/12/8 0:00,1996
880,26,ONCE A MONTH,1996/12/8 0:00,1996
1482,38,ONCE A MONTH,1996/12/8 0:00,1996
3290,19,ONCE A MONTH,1996/12/9 0:00,1996
2963,31,ONCE A MONTH,1996/12/9 0:00,1996
1361,46,ONCE A MONTH,1996/12/9 0:00,1996
3430,9,ONCE A MONTH,1996/12/10 0:00,1996
11096,28,ONCE A MONTH,1996/12/10 0:00,1996
3090,1,ONCE A MONTH,1996/12/10 0:00,1996
5817,77,AFTER DEAL,1996/12/10 0:00,1996
1587,1,ONCE A MONTH,1996/12/11 0:00,1996
905,35,ONCE A MONTH,1996/12/11 0:00,1996
980,1,ONCE A MONTH,1996/12/11 0:00,1996
1218,1,ONCE A MONTH,1996/12/12 0:00,1996
561,11,ONCE A MONTH,1996/12/12 0:00,1996
4631,77,AFTER DEAL,1996/12/12 0:00,1996
1055,29,ONCE A MONTH,1996/12/12 0:00,1996
9153,9,ONCE A MONTH,1996/12/12 0:00,1996
1368,22,ONCE A MONTH,1996/12/12 0:00,1996
3452,63,ONCE A MONTH,1996/12/13 0:00,1996
3450,1,ONCE A MONTH,1996/12/13 0:00,1996
1557,66,ONCE A MONTH,1996/12/13 0:00,1996
1316,42,ONCE A MONTH,1996/12/13 0:00,1996
3893,42,ONCE A MONTH,1996/12/13 0:00,1996
2873,70,ONCE A MONTH,1996/12/13 0:00,1996
3962,54,ONCE A MONTH,1996/12/13 0:00,1996
2376,71,ONCE A MONTH,1996/12/14 0:00,1996
2995,51,ONCE A MONTH,1996/12/14 0:00,1996
3984,51,ONCE A MONTH,1996/12/14 0:00,1996
659,63,ONCE A MONTH,1996/12/14 0:00,1996
3137,39,ONCE A MONTH,1996/12/15 0:00,1996
505,64,ONCE A MONTH,1996/12/16 0:00,1996
1817,10,ONCE A MONTH,1996/12/16 0:00,1996
3125,37,ONCE A MONTH,1996/12/16 0:00,1996
2734,53,ONCE A MONTH,1996/12/16 0:00,1996
2386,12,ONCE A MONTH,1996/12/17 0:00,1996
3411,19,ONCE A MONTH,1996/12/17 0:00,1996
4794,72,ONCE A MONTH,1996/12/18 0:00,1996
2827,70,ONCE A MONTH,1996/12/18 0:00,1996
3024,1,ONCE A MONTH,1996/12/18 0:00,1996
1618,6,ONCE A MONTH,1996/12/18 0:00,1996
6510,74,ONCE A MONTH,1996/12/18 0:00,1996
7465,1,ONCE A WEEK,1996/12/19 0:00,1996
1362,1,ONCE A MONTH,1996/12/19 0:00,1996
3182,6,ONCE A MONTH,1996/12/20 0:00,1996
765,12,ONCE A MONTH,1996/12/20 0:00,1996
3412,31,ONCE A MONTH,1996/12/20 0:00,1996
2610,54,ONCE A MONTH,1996/12/20 0:00,1996
4454,63,ONCE A MONTH,1996/12/21 0:00,1996
595,20,ONCE A MONTH,1996/12/21 0:00,1996
1391,15,ONCE A MONTH,1996/12/21 0:00,1996
3438,35,ONCE A MONTH,1996/12/21 0:00,1996
1553,59,ONCE A MONTH,1996/12/21 0:00,1996
10645,2,ONCE A MONTH,1996/12/21 0:00,1996
2531,51,ONCE A MONTH,1996/12/21 0:00,1996
1081,64,ONCE A MONTH,1996/12/21 0:00,1996
2441,47,ONCE A MONTH,1996/12/22 0:00,1996
193,69,ONCE A MONTH,1996/12/22 0:00,1996
3390,12,ONCE A WEEK,1996/12/22 0:00,1996
3393,4,ONCE A MONTH,1996/12/22 0:00,1996
440,29,ONCE A MONTH,1996/12/22 0:00,1996
2356,34,ONCE A WEEK,1996/12/23 0:00,1996
333,73,ONCE A MONTH,1996/12/23 0:00,1996
1884,54,ONCE A MONTH,1996/12/24 0:00,1996
434,1,ONCE A MONTH,1996/12/24 0:00,1996
2875,19,ONCE A MONTH,1996/12/24 0:00,1996
2532,38,ONCE A MONTH,1996/12/24 0:00,1996
3029,42,ONCE A MONTH,1996/12/24 0:00,1996
2699,73,ONCE A MONTH,1996/12/25 0:00,1996
935,23,ONCE A MONTH,1996/12/25 0:00,1996
2777,62,ONCE A MONTH,1996/12/25 0:00,1996
1659,46,ONCE A MONTH,1996/12/25 0:00,1996
252,19,ONCE A MONTH,1996/12/26 0:00,1996
7045,51,ONCE A MONTH,1996/12/26 0:00,1996
3941,7,ONCE A MONTH,1996/12/26 0:00,1996
2761,1,ONCE A MONTH,1996/12/26 0:00,1996
7966,54,ONCE A MONTH,1996/12/27 0:00,1996
2408,26,ONCE A MONTH,1996/12/27 0:00,1996
592,23,ONCE A MONTH,1996/12/27 0:00,1996
1195,42,ONCE A MONTH,1996/12/27 0:00,1996
2261,1,ONCE A WEEK,1996/12/27 0:00,1996
8341,64,ONCE A MONTH,1996/12/27 0:00,1996
6706,38,ONCE A MONTH,1996/12/28 0:00,1996
2507,62,ONCE A MONTH,1996/12/28 0:00,1996
3387,25,ONCE A WEEK,1996/12/28 0:00,1996
3991,1,ONCE A MONTH,1996/12/28 0:00,1996
1056,1,ONCE A WEEK,1996/12/28 0:00,1996
2852,70,ONCE A MONTH,1996/12/29 0:00,1996
3043,1,ONCE A MONTH,1996/12/29 0:00,1996
10404,1,ONCE A MONTH,1996/12/30 0:00,1996
528,17,ONCE A MONTH,1996/12/30 0:00,1996
9424,54,ONCE A MONTH,1996/12/30 0:00,1996
3190,1,ONCE A MONTH,1996/12/30 0:00,1996
1390,69,ONCE A MONTH,1996/12/30 0:00,1996
1988,72,ONCE A MONTH,1996/12/30 0:00,1996
2362,16,ONCE A MONTH,1996/12/30 0:00,1996
2064,54,ONCE A MONTH,1996/12/30 0:00,1996
2689,70,ONCE A MONTH,1997/1/1 0:00,1997
9730,54,ONCE A MONTH,1997/1/1 0:00,1997
1387,67,ONCE A MONTH,1997/1/1 0:00,1997
2637,70,ONCE A MONTH,1997/1/1 0:00,1997
1221,45,ONCE A MONTH,1997/1/2 0:00,1997
1860,70,ONCE A MONTH,1997/1/2 0:00,1997
3540,18,ONCE A MONTH,1997/1/3 0:00,1997
263,64,ONCE A WEEK,1997/1/3 0:00,1997
4660,63,ONCE A MONTH,1997/1/3 0:00,1997
294,7,ONCE A MONTH,1997/1/5 0:00,1997
4354,38,ONCE A MONTH,1997/1/8 0:00,1997
3639,4,ONCE A MONTH,1997/1/8 0:00,1997
1677,69,ONCE A MONTH,1997/1/8 0:00,1997
2653,66,ONCE A MONTH,1997/1/8 0:00,1997
3870,38,ONCE A MONTH,1997/1/8 0:00,1997
17,1,ONCE A MONTH,1997/1/8 0:00,1997
537,34,ONCE A MONTH,1997/1/8 0:00,1997
10493,12,ONCE A MONTH,1997/1/9 0:00,1997
2964,72,ONCE A MONTH,1997/1/9 0:00,1997
752,23,ONCE A MONTH,1997/1/10 0:00,1997
6064,49,ONCE A MONTH,1997/1/11 0:00,1997
2981,46,ONCE A MONTH,1997/1/11 0:00,1997
3527,44,ONCE A MONTH,1997/1/11 0:00,1997
3005,42,AFTER DEAL,1997/1/11 0:00,1997
11244,33,ONCE A MONTH,1997/1/12 0:00,1997
3470,8,ONCE A MONTH,1997/1/12 0:00,1997
3110,48,ONCE A MONTH,1997/1/12 0:00,1997
2300,36,ONCE A MONTH,1997/1/13 0:00,1997
10148,34,ONCE A MONTH,1997/1/13 0:00,1997
1707,75,ONCE A MONTH,1997/1/13 0:00,1997
512,68,ONCE A MONTH,1997/1/14 0:00,1997
9031,47,ONCE A MONTH,1997/1/15 0:00,1997
3375,9,ONCE A MONTH,1997/1/15 0:00,1997
2571,61,ONCE A MONTH,1997/1/15 0:00,1997
3304,36,ONCE A MONTH,1997/1/16 0:00,1997
3908,13,ONCE A MONTH,1997/1/16 0:00,1997
9549,4,ONCE A MONTH,1997/1/17 0:00,1997
4534,63,ONCE A MONTH,1997/1/18 0:00,1997
872,27,ONCE A MONTH,1997/1/18 0:00,1997
2854,1,ONCE A MONTH,1997/1/18 0:00,1997
2696,1,ONCE A MONTH,1997/1/19 0:00,1997
1214,39,ONCE A MONTH,1997/1/19 0:00,1997
1262,29,ONCE A MONTH,1997/1/19 0:00,1997
8320,51,ONCE A MONTH,1997/1/19 0:00,1997
3910,10,ONCE A MONTH,1997/1/19 0:00,1997
364,1,ONCE A MONTH,1997/1/20 0:00,1997
480,23,ONCE A MONTH,1997/1/21 0:00,1997
2535,61,ONCE A MONTH,1997/1/21 0:00,1997
9179,28,ONCE A MONTH,1997/1/21 0:00,1997
2299,1,ONCE A MONTH,1997/1/21 0:00,1997
6138,54,ONCE A MONTH,1997/1/22 0:00,1997
1840,21,ONCE A MONTH,1997/1/22 0:00,1997
3471,63,ONCE A MONTH,1997/1/22 0:00,1997
1651,34,ONCE A MONTH,1997/1/23 0:00,1997
320,47,ONCE A MONTH,1997/1/23 0:00,1997
3961,52,ONCE A MONTH,1997/1/24 0:00,1997
3379,63,ONCE A MONTH,1997/1/24 0:00,1997
4052,36,ONCE A WEEK,1997/1/25 0:00,1997
3964,25,ONCE A MONTH,1997/1/25 0:00,1997
3681,70,ONCE A MONTH,1997/1/25 0:00,1997
2229,1,ONCE A MONTH,1997/1/27 0:00,1997
8742,70,ONCE A MONTH,1997/1/28 0:00,1997
52,16,ONCE A MONTH,1997/1/29 0:00,1997
1853,7,ONCE A MONTH,1997/1/29 0:00,1997
3861,2,ONCE A MONTH,1997/1/30 0:00,1997
3067,46,ONCE A MONTH,1997/1/30 0:00,1997
3659,54,ONCE A MONTH,1997/2/1 0:00,1997
1356,39,ONCE A MONTH,1997/2/1 0:00,1997
1656,47,ONCE A MONTH,1997/2/1 0:00,1997
2103,48,ONCE A MONTH,1997/2/1 0:00,1997
1854,32,ONCE A MONTH,1997/2/2 0:00,1997
910,1,ONCE A MONTH,1997/2/3 0:00,1997
3794,20,ONCE A MONTH,1997/2/3 0:00,1997
3546,55,ONCE A MONTH,1997/2/3 0:00,1997
605,65,ONCE A MONTH,1997/2/4 0:00,1997
3990,77,ONCE A MONTH,1997/2/4 0:00,1997
2021,69,ONCE A MONTH,1997/2/5 0:00,1997
11231,1,ONCE A MONTH,1997/2/5 0:00,1997
4266,54,ONCE A MONTH,1997/2/5 0:00,1997
2455,30,ONCE A MONTH,1997/2/6 0:00,1997
3633,18,ONCE A MONTH,1997/2/6 0:00,1997
4026,58,ONCE A MONTH,1997/2/6 0:00,1997
3620,14,ONCE A MONTH,1997/2/6 0:00,1997
4550,56,ONCE A MONTH,1997/2/6 0:00,1997
1616,22,ONCE A MONTH,1997/2/7 0:00,1997
1498,62,ONCE A WEEK,1997/2/7 0:00,1997
598,1,ONCE A MONTH,1997/2/8 0:00,1997
2262,13,ONCE A MONTH,1997/2/8 0:00,1997
2126,1,ONCE A MONTH,1997/2/9 0:00,1997
1418,35,ONCE A MONTH,1997/2/9 0:00,1997
2537,27,ONCE A MONTH,1997/2/9 0:00,1997
159,70,ONCE A MONTH,1997/2/11 0:00,1997
11141,1,ONCE A WEEK,1997/2/11 0:00,1997
2477,11,ONCE A MONTH,1997/2/11 0:00,1997
1182,8,ONCE A MONTH,1997/2/11 0:00,1997
130,54,ONCE A MONTH,1997/2/12 0:00,1997
828,1,ONCE A MONTH,1997/2/12 0:00,1997
2042,31,ONCE A MONTH,1997/2/12 0:00,1997
4358,5,ONCE A MONTH,1997/2/12 0:00,1997
3565,30,ONCE A MONTH,1997/2/12 0:00,1997
796,1,ONCE A MONTH,1997/2/13 0:00,1997
2381,1,ONCE A MONTH,1997/2/13 0:00,1997
1430,26,ONCE A MONTH,1997/2/13 0:00,1997
2085,25,ONCE A MONTH,1997/2/13 0:00,1997
3059,1,ONCE A MONTH,1997/2/15 0:00,1997
3959,1,ONCE A WEEK,1997/2/15 0:00,1997
1068,52,ONCE A MONTH,1997/2/15 0:00,1997
10915,25,ONCE A WEEK,1997/2/15 0:00,1997
729,14,ONCE A MONTH,1997/2/15 0:00,1997
1141,28,ONCE A MONTH,1997/2/16 0:00,1997
1264,1,ONCE A MONTH,1997/2/16 0:00,1997
351,50,ONCE A MONTH,1997/2/17 0:00,1997
424,12,ONCE A MONTH,1997/2/17 0:00,1997
1037,1,ONCE A MONTH,1997/2/18 0:00,1997
2656,1,ONCE A MONTH,1997/2/18 0:00,1997
5445,72,ONCE A MONTH,1997/2/19 0:00,1997
3188,24,ONCE A MONTH,1997/2/20 0:00,1997
3236,52,ONCE A MONTH,1997/2/20 0:00,1997
2766,31,ONCE A MONTH,1997/2/20 0:00,1997
1447,65,ONCE A MONTH,1997/2/20 0:00,1997
3331,16,ONCE A MONTH,1997/2/20 0:00,1997
4268,77,ONCE A MONTH,1997/2/20 0:00,1997
1524,6,ONCE A MONTH,1997/2/20 0:00,1997
4746,54,ONCE A MONTH,1997/2/21 0:00,1997
3337,58,AFTER DEAL,1997/2/22 0:00,1997
323,52,ONCE A MONTH,1997/2/23 0:00,1997
2016,1,ONCE A MONTH,1997/2/23 0:00,1997
226,70,ONCE A MONTH,1997/2/23 0:00,1997
5180,54,ONCE A MONTH,1997/2/24 0:00,1997
1619,38,ONCE A MONTH,1997/2/24 0:00,1997
2661,1,ONCE A MONTH,1997/2/25 0:00,1997
1818,54,ONCE A MONTH,1997/2/25 0:00,1997
2937,1,ONCE A MONTH,1997/2/25 0:00,1997
2194,54,ONCE A MONTH,1997/2/25 0:00,1997
1336,5,ONCE A MONTH,1997/2/26 0:00,1997
2325,55,ONCE A MONTH,1997/2/26 0:00,1997
292,49,ONCE A MONTH,1997/2/26 0:00,1997
2797,74,ONCE A MONTH,1997/2/26 0:00,1997
1736,74,ONCE A MONTH,1997/2/26 0:00,1997
2405,64,ONCE A MONTH,1997/2/27 0:00,1997
2415,16,ONCE A MONTH,1997/2/27 0:00,1997
3851,1,ONCE A MONTH,1997/2/27 0:00,1997
2782,1,ONCE A MONTH,1997/2/27 0:00,1997
195,70,ONCE A MONTH,1997/2/27 0:00,1997
2380,46,ONCE A MONTH,1997/2/27 0:00,1997
1928,70,ONCE A MONTH,1997/3/2 0:00,1997
3242,28,ONCE A MONTH,1997/3/2 0:00,1997
3541,70,ONCE A MONTH,1997/3/2 0:00,1997
3652,36,ONCE A MONTH,1997/3/2 0:00,1997
2024,20,ONCE A MONTH,1997/3/2 0:00,1997
919,62,ONCE A MONTH,1997/3/3 0:00,1997
1096,34,ONCE A MONTH,1997/3/3 0:00,1997
1215,65,ONCE A MONTH,1997/3/4 0:00,1997
6306,64,ONCE A MONTH,1997/3/4 0:00,1997
2089,29,ONCE A WEEK,1997/3/5 0:00,1997
850,25,ONCE A MONTH,1997/3/7 0:00,1997
1668,62,ONCE A MONTH,1997/3/7 0:00,1997
2224,46,AFTER DEAL,1997/3/8 0:00,1997
3574,72,ONCE A MONTH,1997/3/8 0:00,1997
6061,1,ONCE A MONTH,1997/3/8 0:00,1997
2270,14,ONCE A MONTH,1997/3/8 0:00,1997
214,22,ONCE A MONTH,1997/3/9 0:00,1997
3031,51,ONCE A MONTH,1997/3/10 0:00,1997
1746,1,ONCE A MONTH,1997/3/11 0:00,1997
64,64,ONCE A MONTH,1997/3/11 0:00,1997
3842,1,ONCE A MONTH,1997/3/12 0:00,1997
3971,75,ONCE A MONTH,1997/3/13 0:00,1997
405,55,ONCE A MONTH,1997/3/13 0:00,1997
600,46,ONCE A MONTH,1997/3/13 0:00,1997
1740,57,ONCE A MONTH,1997/3/13 0:00,1997
2672,59,ONCE A MONTH,1997/3/14 0:00,1997
114,60,ONCE A MONTH,1997/3/14 0:00,1997
2760,10,ONCE A MONTH,1997/3/14 0:00,1997
2597,31,ONCE A MONTH,1997/3/16 0:00,1997
2908,61,ONCE A MONTH,1997/3/16 0:00,1997
191,41,ONCE A MONTH,1997/3/17 0:00,1997
2354,7,ONCE A MONTH,1997/3/17 0:00,1997
3782,9,ONCE A WEEK,1997/3/17 0:00,1997
3328,1,ONCE A MONTH,1997/3/17 0:00,1997
3083,66,ONCE A MONTH,1997/3/18 0:00,1997
1199,50,ONCE A MONTH,1997/3/18 0:00,1997
10652,1,ONCE A MONTH,1997/3/18 0:00,1997
2690,66,ONCE A MONTH,1997/3/19 0:00,1997
2495,70,ONCE A MONTH,1997/3/19 0:00,1997
8505,70,ONCE A MONTH,1997/3/20 0:00,1997
304,4,ONCE A MONTH,1997/3/20 0:00,1997
8926,1,ONCE A MONTH,1997/3/21 0:00,1997
578,28,ONCE A WEEK,1997/3/21 0:00,1997
1363,11,ONCE A MONTH,1997/3/23 0:00,1997
1165,44,ONCE A MONTH,1997/3/23 0:00,1997
85,68,ONCE A MONTH,1997/3/23 0:00,1997
749,38,ONCE A MONTH,1997/3/23 0:00,1997
8026,36,ONCE A MONTH,1997/3/23 0:00,1997
3332,17,ONCE A MONTH,1997/3/25 0:00,1997
3739,1,ONCE A MONTH,1997/3/25 0:00,1997
1907,1,ONCE A MONTH,1997/3/25 0:00,1997
1976,26,ONCE A MONTH,1997/3/25 0:00,1997
3658,24,ONCE A MONTH,1997/3/25 0:00,1997
3581,66,ONCE A MONTH,1997/3/26 0:00,1997
1466,69,ONCE A WEEK,1997/3/26 0:00,1997
3176,26,ONCE A MONTH,1997/3/26 0:00,1997
1459,12,ONCE A MONTH,1997/3/26 0:00,1997
1321,60,ONCE A MONTH,1997/3/27 0:00,1997
2966,33,ONCE A MONTH,1997/3/27 0:00,1997
157,11,ONCE A MONTH,1997/3/28 0:00,1997
2158,38,ONCE A MONTH,1997/3/29 0:00,1997
2843,30,ONCE A MONTH,1997/3/29 0:00,1997
3266,14,ONCE A MONTH,1997/3/29 0:00,1997
2048,76,ONCE A MONTH,1997/3/30 0:00,1997
442,54,ONCE A MONTH,1997/3/30 0:00,1997
3885,51,ONCE A MONTH,1997/4/1 0:00,1997
1863,62,ONCE A MONTH,1997/4/1 0:00,1997
9167,56,ONCE A MONTH,1997/4/2 0:00,1997
2874,32,ONCE A MONTH,1997/4/2 0:00,1997
3695,30,ONCE A MONTH,1997/4/2 0:00,1997
10068,1,ONCE A MONTH,1997/4/2 0:00,1997
2725,52,ONCE A MONTH,1997/4/2 0:00,1997
2899,40,ONCE A MONTH,1997/4/3 0:00,1997
144,10,ONCE A WEEK,1997/4/3 0:00,1997
1933,35,ONCE A MONTH,1997/4/4 0:00,1997
1034,73,ONCE A MONTH,1997/4/4 0:00,1997
49,1,ONCE A MONTH,1997/4/6 0:00,1997
1594,15,ONCE A MONTH,1997/4/6 0:00,1997
1138,41,ONCE A MONTH,1997/4/7 0:00,1997
3544,33,ONCE A MONTH,1997/4/7 0:00,1997
1636,53,ONCE A MONTH,1997/4/8 0:00,1997
10812,16,ONCE A MONTH,1997/4/8 0:00,1997
2165,51,ONCE A MONTH,1997/4/8 0:00,1997
3460,16,ONCE A MONTH,1997/4/8 0:00,1997
4208,1,ONCE A MONTH,1997/4/8 0:00,1997
2954,1,ONCE A MONTH,1997/4/8 0:00,1997
843,6,ONCE A MONTH,1997/4/9 0:00,1997
2901,1,ONCE A MONTH,1997/4/9 0:00,1997
1734,37,ONCE A MONTH,1997/4/10 0:00,1997
2466,39,ONCE A MONTH,1997/4/11 0:00,1997
476,69,ONCE A MONTH,1997/4/11 0:00,1997
1407,19,AFTER DEAL,1997/4/11 0:00,1997
1598,15,ONCE A MONTH,1997/4/12 0:00,1997
2166,71,ONCE A MONTH,1997/4/12 0:00,1997
1259,72,ONCE A MONTH,1997/4/12 0:00,1997
927,69,ONCE A MONTH,1997/4/12 0:00,1997
2575,72,ONCE A MONTH,1997/4/13 0:00,1997
4467,17,ONCE A WEEK,1997/4/13 0:00,1997
1253,5,ONCE A MONTH,1997/4/13 0:00,1997
1281,8,ONCE A MONTH,1997/4/14 0:00,1997
1915,2,ONCE A MONTH,1997/4/14 0:00,1997
3716,1,ONCE A MONTH,1997/4/14 0:00,1997
1560,62,ONCE A MONTH,1997/4/14 0:00,1997
4725,73,ONCE A MONTH,1997/4/14 0:00,1997
1665,73,ONCE A MONTH,1997/4/15 0:00,1997
12,21,ONCE A MONTH,1997/4/15 0:00,1997
3398,43,ONCE A MONTH,1997/4/15 0:00,1997
4475,72,ONCE A MONTH,1997/4/16 0:00,1997
2586,57,ONCE A MONTH,1997/4/16 0:00,1997
189,76,ONCE A MONTH,1997/4/16 0:00,1997
3077,64,ONCE A MONTH,1997/4/16 0:00,1997
3634,21,ONCE A MONTH,1997/4/16 0:00,1997
3897,13,ONCE A MONTH,1997/4/16 0:00,1997
2055,37,ONCE A MONTH,1997/4/17 0:00,1997
3012,49,ONCE A MONTH,1997/4/18 0:00,1997
